ID,Date,D_kilowatt_cons
653,2022-10-15,158.10000000000582
654,2022-10-16,159.89000000001397
655,2022-10-17,158.9899999999907
656,2022-10-18,160.0
657,2022-10-19,158.11999999999534
658,2022-10-20,156.0
659,2022-10-21,157.86999999999534
660,2022-10-22,156.57000000000698
661,2022-10-23,156.4199999999837
662,2022-10-24,157.14000000001397
663,2022-10-25,156.85999999998603
664,2022-10-26,156.9900000000198
665,2022-10-27,157.14999999999418
666,2022-10-28,158.85000000000582
667,2022-10-29,157.14999999999418
668,2022-10-30,164.0
669,2022-10-31,157.8399999999965
670,2022-11-01,157.0
671,2022-11-02,156.1600000000035
672,2022-11-03,158.8299999999872
673,2022-11-04,159.0
674,2022-11-05,157.0
675,2022-11-06,157.0
676,2022-11-07,155.0
677,2022-11-08,154.0
678,2022-11-09,154.1700000000128
679,2022-11-10,153.82000000000698
680,2022-11-11,152.0
681,2022-11-12,155.0
682,2022-11-13,154.17999999999302
683,2022-11-14,154.82000000000698
684,2022-11-15,153.9899999999907
685,2022-11-16,154.19000000000233
686,2022-11-17,155.80999999999767
687,2022-11-18,155.19000000000233
688,2022-11-19,154.80999999999767
689,2022-11-20,155.19000000000233
690,2022-11-21,156.80999999999767
691,2022-11-22,155.9899999999907
692,2022-11-23,157.20000000001164
693,2022-11-24,156.79999999998836
694,2022-11-25,156.9900000000198
695,2022-11-26,155.20999999999185
696,2022-11-27,156.79000000000815
697,2022-11-28,158.0
698,2022-11-29,157.20999999999185
699,2022-11-30,158.0
700,2022-12-01,158.0
701,2022-12-02,158.0
702,2022-12-03,155.7399999999907
703,2022-12-04,156.2600000000093
704,2022-12-05,156.0
705,2022-12-06,156.67999999999302
706,2022-12-07,156.32000000000698
707,2022-12-08,156.0
708,2022-12-09,155.0
709,2022-12-10,154.6600000000035
710,2022-12-11,155.9899999999907
711,2022-12-12,157.98000000001048
712,2022-12-13,154.9899999999907
713,2022-12-14,154.9899999999907
714,2022-12-15,154.39000000001397
715,2022-12-16,155.60000000000582
716,2022-12-17,157.39999999999418
717,2022-12-18,159.0
718,2022-12-19,160.0
719,2022-12-20,158.48000000001048
720,2022-12-21,158.9899999999907
721,2022-12-22,156.52999999999884
722,2022-12-23,154.45000000001164
723,2022-12-24,154.54999999998836
724,2022-12-25,154.44000000000233
725,2022-12-26,154.55999999999767
726,2022-12-27,155.44000000000233
727,2022-12-28,155.0
728,2022-12-29,154.9899999999907
729,2022-12-30,153.9900000000198
730,2022-12-31,154.5799999999872
731,2023-01-01,154.4100000000035
732,2023-01-02,154.9899999999907
733,2023-01-03,154.60000000000582
734,2023-01-04,155.0
735,2023-01-05,155.0
736,2023-01-06,154.0
737,2023-01-07,153.39000000001397
738,2023-01-08,153.60999999998603
739,2023-01-09,153.36999999999534
740,2023-01-10,155.63000000000466
741,2023-01-11,155.35999999998603
742,2023-01-12,154.64000000001397
743,2023-01-13,154.3399999999965
744,2023-01-14,154.0
745,2023-01-15,154.6600000000035
746,2023-01-16,152.3299999999872
747,2023-01-17,153.6700000000128
748,2023-01-18,153.0
749,2023-01-19,154.30999999999767
750,2023-01-20,156.0
751,2023-01-21,155.69000000000233
752,2023-01-22,154.29999999998836
753,2023-01-23,156.70000000001164
754,2023-01-24,154.26999999998952
755,2023-01-25,154.0
756,2023-01-26,153.98000000001048
757,2023-01-27,155.75
758,2023-01-28,157.2399999999907
759,2023-01-29,154.0
760,2023-01-30,155.7600000000093
761,2023-01-31,157.0
762,2023-02-01,155.0
763,2023-02-02,155.20999999999185
764,2023-02-03,155.0
765,2023-02-04,155.79000000000815
766,2023-02-05,155.20000000001164
767,2023-02-06,156.79999999998836
768,2023-02-07,156.0
769,2023-02-08,156.0
770,2023-02-09,156.1700000000128
771,2023-02-10,157.0
772,2023-02-11,156.8299999999872
773,2023-02-12,157.14999999999418
774,2023-02-13,158.85000000000582
775,2023-02-14,157.05999999999767
776,2023-02-15,152.9899999999907
777,2023-02-16,152.9900000000198
778,2023-02-17,153.0
779,2023-02-18,153.0
780,2023-02-19,151.95999999999185
781,2023-02-20,152.02999999999884
782,2023-02-21,152.97000000000116
783,2023-02-22,152.0
784,2023-02-23,152.0100000000093
785,2023-02-24,153.9899999999907
786,2023-02-25,151.0100000000093
787,2023-02-26,153.0
788,2023-02-27,152.97999999998137
789,2023-02-28,153.0100000000093
790,2023-03-01,155.0
791,2023-03-02,155.0
792,2023-03-03,153.0
793,2023-03-04,153.9899999999907
794,2023-03-05,154.0
795,2023-03-06,153.9900000000198
796,2023-03-07,156.01999999998952
797,2023-03-08,153.97000000000116
798,2023-03-09,147.02999999999884
799,2023-03-10,147.0
800,2023-03-11,146.97000000000116
801,2023-03-12,144.02999999999884
802,2023-03-13,145.97000000000116
803,2023-03-14,146.98000000001048
804,2023-03-15,146.0
805,2023-03-16,145.04999999998836
806,2023-03-17,147.0
807,2023-03-18,147.0
808,2023-03-19,146.0
809,2023-03-20,145.9200000000128
810,2023-03-21,144.0799999999872
811,2023-03-22,146.0
812,2023-03-23,144.9100000000035
813,2023-03-24,146.0
814,2023-03-25,145.0
815,2023-03-26,140.0
816,2023-03-27,145.0
817,2023-03-28,146.0
818,2023-03-29,146.0899999999965
819,2023-03-30,145.89999999999418
820,2023-03-31,146.0
821,2023-04-01,146.10000000000582
822,2023-04-02,146.89999999999418
823,2023-04-03,146.0
824,2023-04-04,148.10000000000582
825,2023-04-05,152.86999999999534
826,2023-04-06,150.07000000000698
827,2023-04-07,148.05999999999767
828,2023-04-08,148.85999999998603
829,2023-04-09,148.0
830,2023-04-10,147.14000000001397
831,2023-04-11,150.0
832,2023-04-12,150.8399999999965
833,2023-04-13,153.1600000000035
834,2023-04-14,154.8399999999965
835,2023-04-15,154.9899999999907
836,2023-04-16,153.1700000000128
837,2023-04-17,150.8299999999872
838,2023-04-18,148.0
839,2023-04-19,146.9900000000198
840,2023-04-20,147.17999999999302
841,2023-04-21,144.82000000000698
842,2023-04-22,145.0
843,2023-04-23,145.17999999999302
844,2023-04-24,147.80999999999767
845,2023-04-25,146.0
846,2023-04-26,146.19000000000233
847,2023-04-27,146.80999999999767
848,2023-04-28,147.19000000000233
849,2023-04-29,148.0
850,2023-04-30,147.79999999998836
851,2023-05-01,148.20000000001164
852,2023-05-02,147.79000000000815
853,2023-05-03,147.0
854,2023-05-04,146.0
855,2023-05-05,146.0
856,2023-05-06,145.9899999999907
857,2023-05-07,147.22000000000116
858,2023-05-08,150.0
859,2023-05-09,146.76999999998952
860,2023-05-10,149.23000000001048
861,2023-05-11,148.76999999998952
862,2023-05-12,149.0
863,2023-05-13,149.23000000001048
864,2023-05-14,149.7600000000093
865,2023-05-15,148.2399999999907
866,2023-05-16,148.7399999999907
867,2023-05-17,147.9900000000198
868,2023-05-18,147.12999999997555
869,2023-05-19,147.14000000001397
870,2023-05-20,147.0
871,2023-05-21,146.70000000001164
872,2023-05-22,145.29999999998836
873,2023-05-23,145.69000000000233
874,2023-05-24,145.0
875,2023-05-25,146.30999999999767
876,2023-05-26,145.69000000000233
877,2023-05-27,145.30999999999767
878,2023-05-28,146.0
879,2023-05-29,147.0
880,2023-05-30,147.0
881,2023-05-31,146.69000000000233
882,2023-06-01,147.9899999999907
883,2023-06-02,146.0
884,2023-06-03,145.98000000001048
885,2023-06-04,147.0
886,2023-06-05,146.0
887,2023-06-06,146.0
888,2023-06-07,147.0
889,2023-06-08,146.3399999999965
890,2023-06-09,147.6600000000035
891,2023-06-10,147.3399999999965
892,2023-06-11,148.0
893,2023-06-12,147.0
894,2023-06-13,150.63000000000466
895,2023-06-14,147.97000000000116
896,2023-06-15,146.0
897,2023-06-16,150.0
898,2023-06-17,150.39999999999418
899,2023-06-18,152.0
900,2023-06-19,152.0
901,2023-06-20,152.52999999999884
902,2023-06-21,154.0
903,2023-06-22,154.9899999999907
